set_num,set_name,year,theme_id,num_parts
2008,9811,36,131,51
11394,2935,19,396,59
7723,8869,37,138,34
3057,5588,39,128,42
2187,1823,38,135,40
2995,8950,41,132,55
6384,10033,42,141,47
6436,4819,45,143,40
3460,4339,46,133,57
2565,4034,20,415,53
7871,3084,28,129,44
3726,8066,29,129,46
8062,7117,31,129,46
5632,600,34,129,51
3145,8444,32,129,69
324,9138,33,129,49
10571,3275,36,131,62
974,7683,33,129,54
1994,3275,36,125,62
8459,4751,35,129,47
2659,8201,37,131,46
3104,1168,20,396,50
11059,8160,39,128,38
6060,4545,20,396,50
9629,7888,41,139,61
4426,9543,44,130,51
11147,4369,44,130,78
975,1364,60,483,377
1477,9647,60,483,89
5558,7515,60,483,666
10609,1108,21,415,70
9691,6561,28,129,55
4475,2961,41,128,1
11558,10252,39,135,254
11642,4328,60,488,208
11309,2531,60,483,276
10073,4087,60,483,534
7477,5065,60,486,79
9296,3941,60,490,202
6411,2362,60,486,180
5524,6454,60,486,384
448,1713,60,486,723
6523,689,29,129,60
7203,5845,21,411,48
7680,525,32,129,79
7888,9235,34,129,76
2507,4933,60,487,294
8340,6792,34,129,67
6066,8455,36,131,472
2171,587,36,127,92
2949,9671,38,135,62
6970,1464,39,128,75
2308,4321,41,132,83
6947,2176,30,129,83
3475,12,21,417,63
4349,3762,32,129,98
9756,3410,33,129,102
6259,3935,35,129,111
2693,8699,35,131,107
10669,9565,36,131,101
8571,422,37,138,121
6503,5716,39,128,100
9169,7702,42,141,136
11301,603,30,129,115
6511,5348,22,415,46
8185,1369,33,129,135
5133,5163,34,129,150
10195,5810,35,131,162
1158,3099,35,127,159
368,2260,37,138,152
6903,5405,38,135,92
5913,2440,40,139,146
2769,6154,41,132,136
3055,5607,44,130,156
2963,7842,45,143,112
10889,5848,22,417,73
10503,8463,28,129,142
10835,4067,46,143,20
10689,4067,46,143,20
2451,1717,46,133,24
11047,3803,46,133,112
5961,1620,46,133,95
10393,3774,46,133,96
8869,612,60,21,70
9499,4212,22,416,62
5999,785,60,21,69
3502,4128,60,21,130
6441,7796,60,21,152
2974,10308,60,21,191
1556,9244,45,143,234
36,1116,59,195,110
2542,2748,46,133,248
6313,2503,23,415,66
7366,3441,36,131,46
2212,8400,38,135,192
3897,4463,36,131,211
6477,8689,34,129,150
2071,2911,29,129,173
186,6338,32,129,201
10493,6618,29,129,246
126,1630,31,129,206
10113,9045,23,416,72
5811,4056,33,129,227
10699,8930,35,131,251
6446,10153,39,128,212
5053,2229,54,323,16
2529,6661,54,323,16
10583,8887,55,323,20
829,2524,54,323,2
10828,711,44,130,196
2433,5867,42,141,222
7070,10312,34,129,267
4651,10078,23,396,64
2400,9204,35,127,283
4040,1099,47,133,20
3393,1099,47,133,20
8458,4279,55,323,20
201,5314,55,323,25
10604,6250,55,323,23
9130,2207,42,141,365
6264,4891,30,129,210
682,5860,24,396,338
4436,4686,32,129,294
3151,5846,33,129,304
1210,8954,35,131,211
11206,3061,35,127,314
3727,9813,37,138,253
1459,8637,38,135,233
7431,3535,40,139,253
4110,7695,44,130,267
1894,203,42,141,286
1298,133,24,396,80
3915,578,52,158,41
2623,9494,52,158,41
11602,3713,52,158,25
10651,239,52,158,25
2883,6571,52,158,32
6444,4765,53,162,32
1644,5606,53,158,38
8444,2843,53,158,38
6299,5631,53,158,42
9418,8131,53,158,42
6286,6798,53,158,48
10605,8246,46,133,253
8483,9475,28,129,269
7220,4157,24,396,96
5381,6557,32,129,328
10308,2943,45,496,2
6338,10361,35,129,389
3845,4880,41,132,416
4623,3872,45,143,369
6774,7728,46,133,433
4038,2965,45,143,290
1999,6532,31,129,442
3184,4323,25,411,45
9010,4390,39,128,266
923,306,44,130,639
8142,4137,41,132,344
10466,2038,40,139,405
320,9073,34,129,412
2510,1584,37,138,477
6028,958,36,127,567
2010,958,36,127,565
5056,1150,39,128,405
7172,1654,38,135,506
2569,3805,36,131,707
4864,1183,25,396,129
1565,397,42,144,562
7667,7842,45,143,113
11127,3257,61,570,108
4884,7389,49,385,37
11521,177,61,570,139
3089,1093,61,570,229
1612,5672,61,570,344
5091,4996,61,570,294
9419,2128,61,570,415
11361,4824,61,570,594
2962,9335,61,570,224
11075,8268,61,570,500
9606,128,61,570,638
11465,1531,14,370,6
3204,267,61,570,967
2149,3114,49,385,23
5596,2663,0,370,10
335,1548,61,571,371
6352,599,5,365,0
557,6910,0,370,9
7675,1952,33,452,20
3640,4120,61,570,411
2331,4121,61,570,339
1057,801,1,370,1
337,8056,61,570,627
8403,1899,2,370,5
5722,5614,2,370,5
5085,3458,49,385,31
3949,599,5,365,0
4671,3452,2,370,5
1724,4217,2,370,5
2917,3600,49,385,20
4976,10154,1,370,5
234,599,5,371,0
1747,3012,55,192,62
1903,4664,0,365,24
4343,6572,1,370,12
10730,1619,0,370,7
5272,2222,0,370,7
5574,212,0,370,7
8973,7273,0,370,7
1102,1296,2,370,24
934,8939,2,370,4
2840,5550,2,370,4
10540,7533,2,370,4
3890,8081,2,370,4
3317,2278,2,370,4
3348,9560,2,370,4
2605,10090,1,370,48
11132,599,5,371,244
6729,3868,2,371,54
556,3868,2,371,46
3668,599,5,371,46
8595,6130,2,370,5
9015,956,8,512,476
7843,3964,9,512,1
673,298,61,571,78
11242,4241,61,571,101
7032,2609,61,571,106
1830,2912,61,571,472
7886,3249,61,571,81
9649,1614,61,571,97
817,9637,61,571,101
8431,8003,61,571,97
11329,8916,61,571,100
8405,2355,61,571,77
1856,3704,32,442,3
7848,9591,61,571,86
296,1402,61,571,86
1310,8164,61,571,100
9567,9001,61,571,92
1636,2721,61,571,117
5097,8391,61,571,242
284,5032,62,573,119
7029,9806,62,573,103
3575,6556,62,573,107
7809,4152,62,573,120
6141,7211,62,573,111
9639,773,62,570,145
5318,6866,62,570,181
1638,3704,34,442,6
8777,9638,62,570,290
7153,4506,62,570,255
4318,3770,62,570,432
4185,4372,62,570,405
10063,7946,62,570,659
1957,6510,62,570,378
7319,6083,62,571,115
9857,6125,62,571,93
6551,2438,62,570,69
3685,2825,62,571,106
5040,5475,62,571,75
5391,3154,62,570,216
3272,6006,62,570,328
7690,4888,62,570,413
10386,4004,62,570,447
2025,3455,62,570,585
7286,8297,62,570,979
9651,5673,62,570,650
1397,6915,62,571,72
1927,4753,62,571,69
2335,1821,53,473,76
5964,6080,62,571,72
197,1185,62,571,69
4091,3402,62,571,92
11660,8493,62,302,88
9994,2288,53,473,550
5822,957,62,302,240
8520,6496,62,302,310
5904,691,62,302,428
1590,4938,62,302,575
8953,8320,62,302,896
990,1574,63,302,108
2294,10015,63,302,242
7171,2425,63,302,310
447,9250,63,302,475
8594,9585,63,302,598
7608,4452,53,473,224
3081,232,63,302,184
6073,5238,63,302,471
771,4777,63,302,949
11011,3117,53,473,571
7912,6138,53,473,889
9253,4845,61,572,55
11638,7313,54,473,269
4070,5717,61,572,338
2015,2765,61,572,59
10166,4396,61,572,65
4463,10083,61,572,55
302,9090,61,572,68
4955,4845,62,572,49
2861,4396,62,572,59
10704,1993,62,572,66
7537,6970,62,572,64
3528,6000,17,241,25
7936,8308,62,572,68
10756,2822,54,473,485
3947,5439,62,572,93
7638,8227,62,572,97
10311,7009,63,570,160
285,1456,63,570,172
3407,7986,63,570,1026
3762,7113,63,570,611
3379,10309,63,570,686
836,8754,63,570,413
10276,8071,63,570,603
5209,9841,63,570,806
4637,7076,63,570,478
3866,8238,63,570,78
7905,1024,32,442,2
9888,3319,63,570,75
10856,6045,63,570,72
6563,827,63,570,74
4181,7705,55,192,612
7433,2902,51,110,51
9301,6735,17,241,1
1024,4941,64,604,76
5661,1140,51,110,87
3320,7892,64,604,472
7654,103,64,604,237
4595,1090,64,604,187
2256,5086,64,604,310
10673,7979,64,604,365
4173,7130,64,604,639
2190,5753,64,604,926
7724,1406,64,604,95
1623,2983,64,604,201
1101,4774,64,604,300
1136,4671,51,110,153
1712,3887,64,604,510
8378,6406,64,604,648
4457,8491,64,604,945
6467,303,64,604,256
3297,7099,64,604,251
3163,6768,64,604,525
3124,3175,64,604,353
4062,9527,32,442,1
10950,7551,64,604,72
3005,1067,51,110,179
10451,3525,64,604,101
4238,3291,64,604,91
4190,4131,64,604,75
8582,9959,64,604,64
3805,2847,64,604,69
8684,6437,64,604,69
8703,3996,64,604,75
2037,5004,64,604,64
8429,9151,64,604,68
10804,6441,51,110,259
1664,1930,65,604,98
9793,1653,65,604,215
10261,4947,65,604,200
7620,4438,65,604,265
3637,6208,51,110,421
3975,3888,65,604,516
10572,7625,65,604,779
5931,428,65,604,245
8122,4815,65,604,252
8956,911,56,192,560
7627,6753,65,604,85
2362,78,65,604,67
7970,2892,65,604,80
5836,247,65,604,87
788,9633,65,604,83
6295,9033,56,192,363
7060,3201,65,604,5
2122,5975,56,192,161
4999,799,61,185,90
9307,2556,56,192,86
4024,513,61,185,200
1380,5542,61,185,247
2350,10359,61,185,379
9889,8009,61,185,870
4016,335,63,153,84
2110,9361,17,241,2
5346,9323,63,153,164
7884,3667,56,192,502
1416,5192,63,153,181
9631,9960,63,153,234
1827,4779,63,153,719
957,4882,52,106,37
8914,5272,52,107,68
3335,8316,32,442,1
1721,7606,52,106,205
9077,1970,51,109,272
10649,4915,52,107,270
1029,4837,51,106,365
7967,7049,56,192,489
6488,6170,59,126,42
3056,5383,61,434,101
4427,9019,59,126,104
3226,2398,61,434,210
4392,4899,61,434,170
10169,7726,61,434,253
4572,5726,61,434,326
10182,5704,61,434,554
1003,8257,17,241,4
1849,1572,59,126,165
3563,9588,59,126,210
5354,8204,32,442,3
11050,7355,64,434,1049
9637,5718,64,434,405
4927,4146,64,435,633
988,7715,64,434,204
6843,1926,64,434,429
10214,3467,64,434,551
10320,8828,64,434,734
4510,3866,64,434,907
3269,8589,64,434,961
1970,492,64,434,94
3314,5825,64,434,231
8897,1809,64,434,221
1456,1080,64,434,349
8200,5415,64,434,292
2103,5881,64,434,407
8506,1729,64,434,728
2439,7441,17,241,1
7006,923,65,434,75
7536,3158,65,434,192
7817,8067,65,434,343
11377,1946,65,434,303
9376,5863,65,434,413
3258,1005,65,434,658
11275,3363,65,434,923
8928,3777,22,241,1
9862,6834,32,442,3
3498,8176,59,126,874
9559,32,59,126,812
2032,686,59,126,372
10793,9359,61,145,86
9894,2737,52,285,23
7413,842,61,145,217
4869,743,61,145,306
8291,9011,61,145,310
8509,7838,61,145,501
359,4450,61,145,685
7628,7784,61,145,172
3360,3077,61,145,438
5801,4730,61,145,549
3095,2085,61,145,876
9228,7137,32,442,50
5752,5192,52,285,30
8821,7310,62,434,85
7225,7577,52,285,41
2070,2781,62,434,195
10718,4870,61,434,208
1249,955,62,434,332
7053,3856,62,434,510
3942,1699,62,434,666
230,174,62,434,252
4291,6609,62,434,424
6768,8242,62,434,956
1843,4448,63,434,297
758,7926,52,285,63
5790,514,63,434,384
3311,7068,63,434,903
9379,9306,63,434,211
6246,4388,63,434,565
9324,6567,63,434,538
9187,7706,63,434,636
3345,558,63,434,724
5530,7096,63,434,966
9423,8342,63,435,47
8900,976,63,435,46
2655,9686,52,285,81
2146,7399,63,435,46
6789,7765,63,435,43
6830,1681,63,435,47
3859,1279,63,435,43
6975,1164,63,434,218
10886,8888,63,434,1026
11526,3349,63,434,234
8545,9026,63,434,359
1232,5970,63,434,523
3530,8250,63,434,729
831,5392,52,285,142
4050,6829,63,434,1086
4302,3241,52,285,2
7144,4981,63,434,59
10000,1862,63,434,94
289,4135,63,434,152
11445,4658,63,434,187
4013,2815,63,434,214
2845,2363,63,359,70
1526,4164,63,359,73
643,8650,63,359,79
5153,1284,57,192,103
4365,10336,63,359,67
6513,5061,63,359,68
9884,5173,63,359,69
5853,6178,63,361,427
8837,4282,63,361,67
6737,2350,63,361,87
3061,9879,63,361,89
881,3732,63,361,96
6638,206,63,361,107
4001,3327,63,360,145
1419,3822,57,192,336
2885,10272,63,323,99
1823,1507,63,323,79
5624,1266,63,323,72
4396,9043,63,323,107
5695,4042,63,323,165
5101,164,62,577,103
8256,3157,52,285,7
966,7139,62,577,122
1753,965,62,577,320
9778,9114,62,577,197
4098,5413,62,577,342
9025,8761,62,577,387
7737,1683,62,577,422
785,1960,62,577,410
6461,1363,62,577,509
10922,1895,62,577,712
4946,3995,18,241,3
6576,4951,62,577,676
8848,6353,52,285,10
2247,4757,62,577,349
4356,699,62,577,475
4873,4351,62,577,805
2646,5755,62,577,681
4342,8145,62,577,800
9340,2527,62,577,844
3098,9058,63,577,115
526,5125,63,577,197
2788,2627,63,577,290
1471,8171,52,285,7
9261,4255,32,442,8
318,997,65,483,123
5303,8651,55,192,54
9031,1487,65,483,195
7204,1384,65,483,139
10791,6443,65,483,253
5952,2178,65,483,0
3902,7279,65,483,447
8554,2138,65,483,570
2080,4756,65,483,0
7778,4003,65,483,430
3953,5328,65,483,458
10721,5818,65,483,744
8141,1576,65,483,892
7988,2884,26,362,48
10211,2787,65,483,203
2385,8849,55,192,123
505,2533,65,483,303
4101,3853,65,483,1040
8494,8270,65,483,140
10936,7268,65,483,364
5389,892,65,483,554
9957,5849,65,483,894
7243,1019,32,452,36
4166,3997,55,192,193
8616,2654,55,192,400
6801,8370,55,192,838
1427,4069,57,192,795
4479,1454,52,288,1
2172,4183,61,543,0
1541,3090,61,543,7
9920,4684,61,543,7
11142,2050,61,543,7
8360,2874,61,543,6
5464,7579,61,543,6
1268,5307,61,543,6
7346,9608,61,543,7
8512,5067,61,543,6
4978,8542,61,543,16
6178,7687,61,543,60
4197,4331,61,543,6
4000,7197,61,543,6
8063,9887,61,543,10
9695,2972,61,543,6
1270,5514,61,543,7
5560,4338,61,543,5
551,830,61,543,7
4215,6184,61,543,7
1260,6463,11,522,0
7069,7989,61,544,0
138,10150,61,544,7
9776,5023,61,544,7
6603,10282,61,544,6
3053,4166,61,544,6
1494,6799,61,544,5
967,1269,61,544,7
8829,9554,61,544,9
2463,9625,61,544,6
2799,7302,61,544,16
2100,3567,61,544,60
1051,3541,61,544,5
8941,7712,61,544,5
8473,8103,61,544,8
9205,6273,61,544,7
11446,2794,61,544,6
307,643,61,544,6
3755,6551,61,544,7
11349,1510,61,544,7
3399,1037,61,544,7
10771,7161,61,546,0
9799,3244,61,546,7
6946,10246,61,546,7
10256,10186,61,546,7
4647,2257,61,546,6
9582,500,61,546,10
8275,1736,61,546,7
2153,6297,61,546,6
8300,2927,61,546,6
10487,5316,62,546,16
11297,3185,61,546,60
9689,4685,61,546,7
11115,1616,61,546,7
3997,8166,61,546,8
4896,7609,61,546,8
10829,5691,61,546,5
1706,3070,61,546,8
9972,7925,61,546,5
3690,1802,61,546,7
3306,10118,62,548,0
9932,5969,62,548,7
6311,7101,62,548,6
8398,10065,62,548,6
5734,6323,62,548,10
803,289,62,548,6
717,5605,62,548,8
7824,3245,62,548,6
8503,57,62,548,7
3985,10,62,548,16
8863,5284,62,548,60
5566,4229,62,548,6
8048,7140,62,548,6
7982,9982,62,548,6
4945,2999,62,548,6
5622,5622,62,548,6
6093,7401,62,548,7
9080,7680,62,548,7
5726,5597,62,548,6
8728,7396,62,549,0
3722,1013,62,549,6
4657,8224,62,549,5
3466,2386,62,549,5
1869,6031,62,549,5
11088,3094,62,549,5
7429,5234,62,549,6
998,4343,62,549,6
5219,4942,62,549,6
11358,9382,62,549,16
10558,4068,62,549,60
10383,10303,62,549,7
5255,9119,62,549,7
5017,9770,62,549,6
3248,481,62,549,4
5084,3514,62,549,5
7916,741,62,549,6
2979,4571,62,549,5
4216,8919,62,549,5
4529,6056,62,49,483
3629,5362,62,547,0
4209,8993,62,547,58
5379,1957,62,547,7
11150,8896,62,547,7
2973,4427,62,547,6
116,778,62,547,7
10789,6122,62,547,6
1698,5633,62,547,6
455,2918,62,547,7
3759,8354,62,547,16
9367,4218,62,547,60
4829,10291,62,547,10
11647,1722,62,547,6
4585,10237,62,547,6
4557,10025,62,547,9
8139,3486,62,547,9
5759,3928,62,547,7
824,8253,62,547,7
8460,8941,62,547,7
9864,249,63,550,0
1732,3204,63,550,9
6285,326,63,550,10
9763,8593,63,550,6
8574,8942,63,550,8
8294,5905,63,550,8
90,10021,63,550,5
11270,5221,63,550,6
10001,66,63,550,8
480,5857,63,550,16
4906,7207,63,550,60
3183,2766,63,550,8
9168,2705,63,550,7
10263,4803,63,550,7
1432,1034,63,550,7
3471,7357,63,550,7
7475,7651,63,550,6
5005,9639,63,550,7
8376,7718,63,550,7
2785,3100,63,549,0
5848,4666,63,549,5
6766,6433,63,549,5
8469,2724,63,549,6
2437,2410,63,549,6
8963,9952,63,549,5
4570,7379,63,549,7
2502,5455,63,549,6
8354,5064,63,549,5
8485,532,63,549,16
5761,3798,63,549,60
10777,490,63,549,10
10087,8850,63,549,6
5580,1299,63,549,4
8059,9995,63,549,6
11057,5874,63,549,6
4095,1495,63,549,6
2111,5894,63,549,5
3094,2782,63,549,5
2174,2275,21,396,93
6954,3630,63,551,0
32,2585,63,551,6
6644,4543,63,551,6
6910,4865,63,551,6
10155,6964,63,551,6
8058,1848,63,551,7
3085,5302,63,551,5
805,8091,63,551,5
896,7669,63,551,7
7839,881,63,551,0
2699,8440,63,551,0
5872,7663,63,551,7
375,2476,63,551,6
294,5566,63,551,8
1655,5769,63,551,7
10223,3450,63,551,5
3128,7786,63,551,7
11024,1079,63,551,7
69,9155,63,551,7
67,8043,47,165,52
879,800,64,553,0
10024,8203,64,553,7
871,6856,64,553,6
1813,55,64,553,9
1847,6057,64,553,7
845,5291,64,553,5
9919,4474,64,553,6
6821,2096,64,553,8
4587,1546,64,553,8
544,9287,64,553,0
6305,952,64,553,0
4438,10000,64,553,9
3913,700,64,553,10
8617,9293,64,553,7
534,1863,64,553,8
1858,5319,64,553,58
10746,1006,64,553,6
5078,5265,64,553,7
5621,4701,64,553,7
2566,4687,64,554,4
8603,7045,64,554,6
10136,4589,64,554,6
2989,2949,64,554,4
1401,10155,64,554,6
1020,2059,64,554,6
3213,2439,64,554,7
2640,3190,64,554,6
376,7740,64,554,6
3043,9152,64,554,7
5472,7808,64,534,0
10920,9834,64,554,4
185,6022,64,554,8
4496,1560,64,554,6
10303,6102,64,554,7
1072,3685,64,554,10
3453,390,64,554,8
5370,4743,64,554,5
3150,9486,64,554,6
2082,6859,64,555,12
8264,7166,64,555,7
1344,7245,64,555,7
4779,795,64,555,7
10523,8235,64,555,7
5617,3231,64,555,9
6276,10258,64,555,5
11017,1631,64,555,8
2870,5805,64,555,0
616,268,64,555,6
4007,4968,64,555,8
11447,7719,64,555,10
5546,4862,64,555,7
1429,2532,64,555,8
8438,3318,64,555,8
9447,368,64,555,6
4287,1880,64,555,7
10561,615,64,556,6
8847,626,64,556,6
9057,6733,64,556,6
3523,1051,64,556,6
5523,5740,64,556,6
6089,6079,64,556,6
4820,1626,64,556,6
4439,2166,64,556,6
2958,3603,64,556,0
10516,4724,64,556,6
1523,1958,64,556,6
7547,4697,64,556,6
6532,217,64,556,6
10192,8471,64,556,6
2386,6725,64,556,6
5714,4654,64,556,6
7769,2286,64,556,6
737,9367,63,49,689
4131,10094,65,483,7
10739,8116,65,483,8
5457,1763,65,483,8
5310,4096,65,483,6
11364,7433,65,483,7
3046,7220,65,483,5
6131,7416,65,483,6
3369,8271,65,483,9
9544,4841,65,483,6
2730,6195,65,483,8
4652,6913,65,483,7
9659,4326,65,483,8
1757,7050,65,483,7
9161,10217,65,534,0
9356,4060,65,483,8
4144,4365,65,483,7
6822,7893,65,483,8
6883,3977,65,483,8
5284,6303,65,483,7
11263,5446,65,483,6
9675,2404,65,483,7
6928,8732,65,610,6
9573,4312,65,610,9
1266,7104,65,610,7
10783,6336,65,610,8
10091,1239,65,610,7
4410,1943,65,610,7
11372,7845,65,610,7
4740,4653,65,610,9
8367,9379,65,610,0
5925,2353,65,610,116
5840,7691,65,610,6
9621,1810,65,610,7
11131,196,65,610,5
10631,2180,65,610,6
8773,10021,65,610,9
4256,3417,65,610,10
8576,1061,65,610,6
5578,9148,65,610,7
5549,1260,14,370,1
3617,7402,31,468,363
4959,6128,50,166,91
8572,2074,64,607,1081
8127,5539,48,168,55
10264,10199,65,262,969
789,9076,32,442,10
2318,10131,49,168,45
8357,538,47,168,49
2156,969,25,396,59
6043,7735,47,165,62
355,2589,50,166,472
10816,556,48,165,85
5737,10238,58,344,19
4721,7267,63,603,264
4832,7284,58,344,19
10662,7022,63,603,264
11664,8082,63,603,264
5420,5940,63,603,264
639,8077,63,603,264
5698,7824,50,168,118
11613,6993,63,603,264
8374,9136,63,603,94
257,5964,63,603,96
9434,619,63,603,427
11034,7865,63,603,91
7096,4382,63,603,103
8671,5621,63,603,84
5893,1404,63,603,98
3808,4788,63,603,41
4801,5536,25,411,115
4937,6724,63,603,50
7248,7994,47,165,91
2260,947,63,603,34
11360,1622,63,603,55
8662,5585,63,603,62
893,865,63,603,46
4138,3110,63,603,48
8998,9091,63,603,66
304,6911,63,603,46
4966,1526,63,603,39
11074,9304,63,603,36
5910,8796,63,603,56
5322,3005,63,603,38
7500,7346,63,603,57
10321,10325,63,603,45
9539,10364,63,603,38
5341,178,64,603,115
3740,4501,64,603,92
9609,4601,64,603,69
11429,10326,63,603,59
7756,4107,63,603,66
8870,6921,64,603,65
7639,436,64,603,59
3496,1651,64,603,96
1353,6702,64,603,48
4511,1083,64,603,43
3821,5734,64,603,40
8962,9344,64,603,56
11319,2541,64,603,52
6100,6902,48,165,107
1015,4141,64,603,33
5927,4349,64,603,257
3802,571,64,603,101
3307,6263,64,603,102
11056,9248,64,603,96
2971,7522,64,603,119
10815,764,64,603,76
1007,189,64,603,73
7948,4570,64,603,260
3465,2480,64,603,94
7993,10281,64,603,51
10768,1627,64,603,42
4543,872,49,165,133
11207,5980,49,168,107
2532,4093,47,168,472
1229,3392,64,603,60
5544,7371,65,603,54
2882,3825,64,323,87
2889,8495,47,168,217
189,5543,64,323,78
7178,10061,64,323,112
1914,5593,64,323,72
2947,4995,64,323,55
7841,4778,64,323,65
11136,3691,64,323,427
338,3092,64,323,72
5202,1986,64,323,132
8053,1180,64,323,701
429,6640,64,323,150
4406,9145,47,165,136
3487,3228,64,323,162
10790,4614,64,323,94
10696,2239,64,323,114
2007,5076,64,323,111
5269,4970,64,323,102
6475,10331,64,323,190
5838,7382,50,166,254
3249,8911,64,603,6
2443,182,48,168,125
6108,9541,64,603,7
7008,1966,58,344,109
5541,9812,58,344,109
1280,2206,58,344,15
1331,8590,58,344,18
4930,1395,50,168,121
3545,5856,47,168,270
9792,5101,47,165,179
11609,435,50,168,272
8489,6205,50,166,142
6249,1370,48,168,166
5858,9505,58,402,156
6760,6731,49,168,171
5492,5007,58,402,45
2027,3753,58,402,49
4012,10163,47,168,409
8899,4432,38,466,409
9219,6967,47,165,244
6914,10187,50,168,410
533,3533,50,166,359
7424,9434,48,165,159
10748,4344,58,402,39
6491,7983,58,402,46
490,3990,58,401,165
10931,5124,48,165,291
8687,9587,58,401,392
3295,3033,47,165,378
8735,9700,58,402,701
4607,8280,50,166,674
10971,1918,58,400,21
5044,5367,58,400,19
11284,4266,49,168,238
9918,7997,58,400,19
2390,9743,58,400,21
1683,1527,58,400,19
10020,302,58,400,21
3126,5591,47,165,832
10103,6265,55,21,10
4103,9970,55,21,10
10973,4363,55,21,8
7748,8801,55,21,10
1758,2795,55,32,109
2319,3936,55,21,8
8250,1271,55,21,5
9607,8873,58,400,89
6262,8565,48,168,345
6225,3773,48,173,679
5401,9179,48,165,465
10142,6442,49,165,448
2406,4548,59,195,185
10078,2996,59,195,285
6481,695,59,195,647
11464,3794,48,168,651
9624,92,48,173,980
3274,3613,50,157,907
5450,8799,57,266,85
9458,3670,57,264,850
8104,3791,57,265,419
11427,9797,57,265,382
3903,3926,57,267,633
9537,7402,27,468,64
5245,8496,50,168,32
4596,4432,33,466,347
7387,4247,50,168,26
9973,5847,17,233,356
2635,9125,50,165,66
8874,7025,50,165,53
6039,4586,58,57,340
1582,9653,58,57,304
2797,5992,58,57,626
587,8842,52,203,28
353,8598,52,203,33
10157,4656,17,233,114
2600,1792,51,203,129
2375,2209,58,57,386
8568,5536,52,109,119
3798,897,54,323,22
7361,1030,54,323,22
568,5977,54,323,22
5338,5276,54,323,16
10882,7875,54,323,16
5819,7477,52,203,26
2631,9544,52,203,34
11273,1424,52,226,19
10527,7402,28,468,301
1431,7548,51,203,24
8801,6713,51,203,23
9730,2979,18,233,151
11598,7024,51,203,28
4828,3042,51,203,34
9071,1066,51,203,36
10796,2674,51,21,34
4971,3345,18,233,95
8763,551,22,233,472
3391,2478,53,60,28
4159,1069,56,60,28
6407,8208,53,60,66
3780,8032,56,60,66
5816,7967,53,60,581
3092,1280,54,60,593
5366,4586,53,57,75
2574,2586,53,57,215
10698,5992,53,57,263
6806,4178,20,233,150
2449,2796,53,57,47
9910,1698,53,62,64
6417,9092,53,55,300
9592,3672,53,49,107
8484,4284,53,60,99
1908,3606,56,60,99
4957,3433,53,55,37
1704,389,53,55,128
6015,1333,53,55,521
7792,5252,53,167,111
7692,4432,38,466,439
3885,2543,53,167,60
3093,8707,22,233,1026
3646,4547,53,167,147
1017,936,53,167,112
9493,7430,53,167,204
6516,9609,53,167,277
4649,10146,53,167,367
749,5549,53,167,400
6498,10136,53,167,380
10247,6870,24,232,286
10752,4431,53,167,767
6064,340,54,167,777
10174,10050,52,168,874
4151,6731,53,168,159
4842,7242,53,168,377
10995,4610,53,57,19
7407,8155,53,59,13
4972,7743,53,203,32
5977,6120,53,203,37
9166,7179,53,203,28
5092,1545,25,233,133
